Flt_No,Flt_Dt,AC_Reg,Dep_Stn,Arr_Stn,Pay_Max,Pay_Act,ZFW_Max,ZFW_Act,Take_Off_Fuel,TOW_Max,TOW_Act,Trip_Fuel,LW_Max,LW_Act,Pax_F,Pax_C,Pax_Y,Pax_Male,Pax_Female,Pax_Child,Pax_Infant,Pax_Load,Load_Comp,Bag_Load,Cargo_Load,Mail_Load,Engg_Load,Dry_Op_Wt,Cockpit_Crew,Cabin_Crew,Pad_F,Pad_C,Pad_Y,LDM_Dt,RMK,UndLoadBefLMC,ThruBagLoad,ThruCargoLoad,ThruMailLoad,Leg_No,Flt_No_Flt_Dt_Dep_Stn_Arr_Stn
AI0667,2019-05-12,VTEXT,BOM,TRV,16374,14730,64300,59475,7850,68969,67325,3953,67400,63372,0,10,150,113,38,9,0,11987,2743,2704,37,2,0,44745,2,4,0,0,1,1900-01-01 00:00:00,   ,,,,,,AI066712/05/2019BOMTRV
AI0667,2019-05-13,VTEXJ,BOM,TRV,16822,14892,64300,59679,7850,69459,67529,3929,67400,63600,0,12,999,99,55,9,3,12248,2644,2338,298,8,0,44787,2,4,0,1,2,1900-01-01 00:00:00,   ,,,,,,AI066713/05/2019BOMTRV
AI0667,2019-05-14,VTCIF,BOM,TRV,17056,15777,64300,60591,7650,69520,68241,3988,67400,64253,0,99,149,123,35,4,0,12326,3451,3051,221,179,0,44814,2,4,0,0,0,1900-01-01 00:00:00,   ,,,,,,AI066714/05/2019BOMTRV
AI0667,2019-05-15,VTEXO,BOM,TRV,17293,14953,64300,59564,7750,69654,67314,4052,67400,63262,0,10,999,123,37,1,2,12380,2573,2087,277,209,0,44611,2,4,0,0,2,1900-01-01 00:00:00,   ,,,,,,AI066715/05/2019BOMTRV
AI0667,2019-05-16,VTCIG,BOM,TRV,16977,14901,64300,59736,8050,69862,67786,4225,67400,63561,0,12,999,112,47,4,1,12413,2488,2205,276,7,0,44835,2,4,0,1,1,1900-01-01 00:00:00,   ,,,,,,AI066716/05/2019BOMTRV
AI0667,2019-05-17,VTCIQ,BOM,TRV,16857,15213,64300,59869,8150,69663,68019,4091,67400,63928,0,7,149,118,36,2,0,11938,3275,1804,1437,34,0,44656,2,4,0,1,3,1900-01-01 00:00:00,   ,,,,,,AI066717/05/2019BOMTRV
AI0667,2019-05-18,VTPPK,BOM,TRV,19618,17700,71500,66969,11100,79987,78069,5797,75500,72272,0,12,169,124,44,13,2,13476,4224,2635,1422,167,0,49269,2,5,0,3,1,1900-01-01 00:00:00,   ,,,,,,AI066718/05/2019BOMTRV
AI0667,2019-05-19,VTEXN,BOM,TRV,16082,14488,64300,59150,8350,69094,67500,4007,67400,63493,0,12,150,110,40,12,1,12040,2448,1957,491,0,0,44662,2,4,0,0,3,1900-01-01 00:00:00,   ,,,,,,AI066719/05/2019BOMTRV
AI0667,2019-05-20,VTPPA,BOM,TRV,16441,13990,71500,63438,10900,76789,74338,5735,75500,68603,0,5,147,108,42,2,2,11650,2340,2057,280,3,0,49448,2,5,0,0,4,1900-01-01 00:00:00,   ,,,,,,AI066720/05/2019BOMTRV
AI0667,2019-05-21,VTEXS,BOM,TRV,15918,15733,64300,60354,7950,68489,68304,3973,67400,64331,0,99,151,110,42,12,0,12184,3549,2746,798,5,0,44621,2,4,0,0,1,1900-01-01 00:00:00,   ,,,,,,AI066721/05/2019BOMTRV
AI0667,2019-05-22,VTEXR,BOM,TRV,16184,14288,64300,58961,7750,68607,66711,3901,67400,62810,0,5,144,113,34,2,0,11399,2889,2023,858,8,0,44673,2,4,0,1,2,1900-01-01 00:00:00,   ,,,,,,AI066722/05/2019BOMTRV
AI0667,2019-05-23,VTEXR,BOM,TRV,16205,13975,64300,58648,8150,69028,66798,3952,67400,62846,0,7,148,124,27,4,1,11797,2178,1727,449,2,0,44673,2,4,0,0,0,1900-01-01 00:00:00,   ,,,,,,AI066723/05/2019BOMTRV
AI0667,2019-05-24,VTEXS,BOM,TRV,16319,13900,64300,58616,8850,69885,67466,3993,67400,63473,0,8,150,113,39,6,2,11964,1936,1794,130,12,0,44716,3,4,0,0,1,1900-01-01 00:00:00,   ,,,,,,AI066724/05/2019BOMTRV
AI0667,2019-05-25,VTEXU,BOM,TRV,16903,15065,64300,59866,7950,69654,67816,3987,67400,63829,0,12,150,103,45,14,2,11976,3089,2150,899,40,0,44801,2,4,0,0,2,1900-01-01 00:00:00,   ,,,,,,AI066725/05/2019BOMTRV
AI0667,2019-05-26,VTCIQ,BOM,TRV,15898,14093,64300,58749,8050,68604,66799,4019,67400,62780,0,11,126,103,27,7,0,10290,3803,2467,1273,63,0,44656,2,4,0,1,5,1900-01-01 00:00:00,   ,,,,,,AI066726/05/2019BOMTRV
AI0667,2019-05-27,VTPPI,BOM,TRV,11560,8937,71500,58275,10300,71198,68575,5317,75500,63258,0,5,80,56,26,3,0,6434,2503,1150,1352,1,0,49338,2,5,0,1,2,1900-01-01 00:00:00,   ,,,,,,AI066727/05/2019BOMTRV
AI0667,2019-05-28,VTPPK,BOM,TRV,13851,11974,71500,61243,10800,73920,72043,5555,75500,66488,0,7,118,84,30,11,0,9218,2756,2052,693,11,0,49269,2,5,0,1,0,1900-01-01 00:00:00,   ,,,,,,AI066728/05/2019BOMTRV
AI0667,2019-05-29,VTEXV,BOM,CCJ,16893,16799,64300,61556,6850,68500,68406,3230,67400,65176,0,12,999,134,22,8,1,12342,4457,4451,0,6,0,44757,2,4,0,0,1,1900-01-01 00:00:00,   ,,,,,,AI066729/05/2019BOMCCJ
AI0667,2019-05-29,VTEXV,CCJ,TRV,9443,6129,64300,50886,9800,64000,60686,1338,67400,59348,0,1,71,53,15,4,0,5396,733,0,0,0,0,44757,2,4,0,0,1,1900-01-01 00:00:00,   ,,,,,,AI066729/05/2019CCJTRV
AI0667,2019-05-30,VTCIQ,BOM,TRV,9524,9099,64300,53755,7350,61530,61105,3744,67400,57361,0,3,79,55,23,4,1,6176,2923,1084,1824,15,0,44656,2,4,0,0,6,1900-01-01 00:00:00,   ,,,,,,AI066730/05/2019BOMTRV
AI0667,2019-05-31,VTCIP,BOM,TRV,13518,10013,64300,54641,7850,65996,62491,3941,67400,58550,0,4,109,75,29,9,0,8368,1645,1245,400,0,0,44628,2,4,0,0,9,1900-01-01 00:00:00,   ,,,,,,AI066731/05/2019BOMTRV
AI0668,2019-05-01,VTCIF,TRV,BOM,16058,10461,64300,55275,10850,71722,66125,4322,67400,61803,0,7,113,80,39,1,2,8980,1481,1093,37,31,320,44814,2,4,0,1,3,1900-01-01 00:00:00,   ,,,,,,AI066801/05/2019TRVBOM
AI0668,2019-05-02,VTPPV,TRV,BOM,11675,7832,71500,57043,11400,72286,68443,5808,75500,62635,0,5,84,59,28,2,1,6605,1227,929,5,20,273,49211,2,5,0,2,2,1900-01-01 00:00:00,   ,,,,,,AI066802/05/2019TRVBOM
AI0668,2019-05-03,VTPPV,TRV,BOM,13266,8596,71500,57807,11100,73577,68907,5855,75500,63052,0,7,91,68,26,4,1,7200,1396,1238,21,51,86,49211,2,5,0,1,2,1900-01-01 00:00:00,   ,,,,,,AI066803/05/2019TRVBOM
AI0668,2019-05-04,VTPPV,TRV,BOM,12363,10414,71500,59625,11100,72674,70725,5638,75500,65087,0,4,116,79,37,4,3,8870,1544,1489,8,22,25,49211,2,5,0,0,1,1900-01-01 00:00:00,   ,,,,,,AI066804/05/2019TRVBOM
AI0668,2019-05-05,VTEXL,TRV,BOM,15051,11790,64300,56525,8450,68236,64975,4189,67400,60786,0,5,132,97,37,3,1,10165,1625,1611,4,10,0,44735,2,4,0,0,7,1900-01-01 00:00:00,   ,,,,,,AI066805/05/2019TRVBOM
AI0668,2019-05-06,VTEXL,TRV,BOM,11089,8780,64300,53515,7350,63174,60865,4074,67400,56791,0,7,95,74,24,4,1,7500,1280,1195,14,27,44,44735,2,4,0,0,0,1900-01-01 00:00:00,   ,,,,,,AI066806/05/2019TRVBOM
AI0668,2019-05-07,VTEXS,TRV,BOM,11079,9866,64300,54487,7950,63650,62437,3958,67400,58479,0,11,103,85,25,4,0,8390,1476,1312,23,34,107,44621,2,4,0,3,6,1900-01-01 00:00:00,   ,,,,,,AI066807/05/2019TRVBOM
AI0668,2019-05-08,VTEXM,TRV,BOM,11457,9250,64300,53943,10850,67000,64793,4235,67400,60558,0,7,100,80,23,4,0,7865,1385,992,57,25,311,44693,2,4,0,4,1,1900-01-01 00:00:00,   ,,,,,,AI066808/05/2019TRVBOM
AI0668,2019-05-09,VTEXT,TRV,BOM,9705,9330,64300,54075,12350,66800,66425,4277,67400,62148,0,7,104,80,27,4,1,8175,1155,1034,8,45,68,44745,2,4,0,2,3,1900-01-01 00:00:00,   ,,,,,,AI066809/05/2019TRVBOM
AI0668,2019-05-10,VTCIO,TRV,BOM,14703,9681,64300,54346,10150,69518,64496,4038,67400,60458,0,3,110,84,25,4,0,8315,1366,1099,49,18,200,44665,2,4,0,1,3,1900-01-01 00:00:00,   ,,,,,,AI066810/05/2019TRVBOM
AI0668,2019-05-11,VTEXN,TRV,BOM,16640,10142,64300,54804,10300,71602,65104,4202,67400,60902,0,6,109,77,31,7,1,8355,1787,1361,15,31,380,44662,2,4,0,2,5,1900-01-01 00:00:00,   ,,,,,,AI066811/05/2019TRVBOM
AI0668,2019-05-12,VTEXT,TRV,BOM,18126,10369,64300,55114,8800,71700,63914,4271,67400,59643,0,4,119,86,30,7,0,8945,1424,1253,4,7,160,44745,2,4,0,3,0,1900-01-01 00:00:00,   ,,,,,,AI066812/05/2019TRVBOM
AI0668,2019-05-13,VTEXJ,TRV,BOM,14001,9825,64300,54612,8150,66938,62762,4028,67400,58734,0,1,107,72,36,0,1,8110,1715,1145,23,28,519,44787,2,4,0,0,5,1900-01-01 00:00:00,   ,,,,,,AI066813/05/2019TRVBOM
AI0668,2019-05-14,VTCIF,TRV,BOM,13500,9342,64300,54156,8050,66364,62206,3950,67400,58256,0,10,101,73,31,7,0,8045,1297,1231,4,38,24,44814,2,4,0,1,2,1900-01-01 00:00:00,   ,,,,,,AI066814/05/2019TRVBOM
AI0668,2019-05-15,VTEXO,TRV,BOM,11230,9354,64300,54060,7850,63786,61910,3985,67400,57925,0,4,96,78,21,1,1,7470,1884,957,39,43,845,44706,2,5,0,1,4,1900-01-01 00:00:00,   ,,,,,,AI066815/05/2019TRVBOM
AI0668,2019-05-16,VTCIG,TRV,BOM,15484,11850,64300,56685,10650,70969,67335,4500,67400,62835,0,3,129,99,29,4,0,9740,2110,1320,651,31,108,44835,2,4,0,1,0,1900-01-01 00:00:00,   ,,,,,,AI066816/05/2019TRVBOM
AI0668,2019-05-17,VTCIQ,TRV,BOM,14769,11660,64300,56316,12450,71875,68766,4475,67400,64291,0,1,135,92,39,5,1,10010,1650,1566,6,39,39,44656,2,4,0,0,1,1900-01-01 00:00:00,   ,,,,,,AI066817/05/2019TRVBOM
AI0668,2019-05-18,VTPPK,TRV,BOM,15235,11239,71500,60508,11800,76304,72308,6129,75500,66179,0,5,128,90,33,10,2,9595,1644,1570,4,15,55,49269,2,5,0,0,2,1900-01-01 00:00:00,   ,,,,,,AI066818/05/2019TRVBOM
AI0668,2019-05-19,VTEXN,TRV,BOM,15695,10687,64300,55444,10350,70802,65794,4419,67400,61375,0,6,122,93,29,6,1,9370,1317,1213,4,0,100,44757,2,5,0,3,0,1900-01-01 00:00:00,   ,,,,,,AI066819/05/2019TRVBOM
AI0668,2019-05-20,VTPPA,TRV,BOM,14958,10321,71500,59769,11000,75406,70769,5727,75500,65042,0,4,117,83,34,4,3,8945,1376,1331,15,12,18,49448,2,5,0,1,1,1900-01-01 00:00:00,   ,,,,,,AI066820/05/2019TRVBOM
AI0668,2019-05-21,VTEXS,TRV,BOM,15258,11688,64300,56309,8050,67929,64359,4297,67400,60062,0,2,135,98,34,5,0,10075,1613,1422,44,35,112,44621,2,4,0,0,1,1900-01-01 00:00:00,   ,,,,,,AI066821/05/2019TRVBOM
AI0668,2019-05-22,VTEXR,TRV,BOM,15077,11758,64300,56431,8050,67800,64481,4272,67400,60209,0,9,123,94,32,6,1,9670,2088,1504,145,49,390,44673,2,4,0,3,3,1900-01-01 00:00:00,   ,,,,,,AI066822/05/2019TRVBOM
AI0668,2019-05-23,VTEXR,TRV,BOM,16525,9539,64300,54212,10500,71698,64712,4298,67400,60414,0,3,110,69,37,7,1,8205,1334,1175,14,35,110,44673,2,4,0,1,0,1900-01-01 00:00:00,   ,,,,,,AI066823/05/2019TRVBOM
AI0668,2019-05-24,VTEXS,TRV,BOM,18288,10831,64300,55452,8850,71759,64302,4359,67400,59943,0,6,117,81,38,4,0,9065,1766,1463,8,19,276,44621,2,4,0,0,1,1900-01-01 00:00:00,   ,,,,,,AI066824/05/2019TRVBOM
AI0668,2019-05-25,VTEXU,TRV,BOM,14077,10261,64300,55062,10350,69228,65412,4162,67400,61250,0,2,120,72,36,14,1,8600,1661,1579,13,39,30,44801,2,4,0,0,4,1900-01-01 00:00:00,   ,,,,,,AI066825/05/2019TRVBOM
AI0668,2019-05-26,VTCIQ,TRV,BOM,14137,11597,64300,56253,11050,69843,67303,4450,67400,62853,0,2,133,97,33,5,3,9955,1642,1611,4,12,15,44656,2,4,0,1,3,1900-01-01 00:00:00,   ,,,,,,AI066826/05/2019TRVBOM
AI0668,2019-05-27,VTPPI,TRV,BOM,13638,8495,71500,57833,11600,74576,69433,5969,75500,63464,0,4,87,52,34,5,3,6655,1840,1370,1,19,450,49338,2,5,0,0,0,1900-01-01 00:00:00,   ,,,,,,AI066827/05/2019TRVBOM
AI0668,2019-05-28,VTPPK,TRV,BOM,12622,8085,71500,57354,11500,73391,68854,5849,75500,63005,0,6,89,56,30,9,0,6765,1320,1236,30,20,34,49269,2,5,0,0,0,1900-01-01 00:00:00,   ,,,,,,AI066828/05/2019TRVBOM
AI0668,2019-05-29,VTEXV,TRV,BOM,13327,9884,64300,54641,8550,66634,63191,4141,67400,59050,0,6,102,71,33,4,1,7950,1934,1749,53,53,79,44757,2,4,0,0,0,1900-01-01 00:00:00,   ,,,,,,AI066829/05/2019TRVBOM
AI0668,2019-05-30,VTCIQ,TRV,BOM,13744,9547,64300,54203,8450,66850,62653,4272,67400,58381,0,2,107,59,39,11,1,7745,1802,1604,4,23,171,44656,2,4,0,0,3,1900-01-01 00:00:00,   ,,,,,,AI066830/05/2019TRVBOM
AI0668,2019-05-31,VTCIP,TRV,BOM,15232,11416,64300,56044,10850,70710,66894,4437,67400,62457,0,12,111,72,45,6,1,8995,2421,1763,87,26,545,44628,2,4,0,0,2,1900-01-01 00:00:00,   ,,,,,,AI066831/05/2019TRVBOM
AI0669,2019-05-01,VTCIO,BOM,BBI,15055,11354,64300,56114,8250,68065,64364,4264,67400,60100,0,3,114,75,27,15,1,8185,3169,1545,1525,99,0,44760,2,5,0,0,1,1900-01-01 00:00:00,   ,,,,,,AI066901/05/2019BOMBBI
AI0669,2019-05-02,VTEDD,BOM,BBI,13163,9078,61000,52595,10150,66830,62745,5254,64500,57491,0,1,106,59,31,17,0,7345,1733,1603,128,2,0,43517,2,4,0,0,1,1900-01-01 00:00:00,   ,,,,,,AI066902/05/2019BOMBBI
AI0669,2019-05-03,     ,BOM,BBI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900-01-01 00:00:00,XXD,,,,,,AI066903/05/2019BOMBBI
AI0669,2019-05-04,     ,BOM,BBI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900-01-01 00:00:00,XXD,,,,,,AI066904/05/2019BOMBBI
AI0669,2019-05-05,VTEDD,BOM,BBI,15810,13673,61000,57190,10150,69477,67340,5129,64500,62211,0,12,138,88,45,17,3,10600,3073,3023,50,0,0,43517,2,4,0,0,0,1900-01-01 00:00:00,   ,,,,,,AI066905/05/2019BOMBBI
AI0669,2019-05-06,VTCIG,BOM,BBI,17100,12255,64300,57090,7750,69685,64840,4232,67400,60608,0,4,139,80,41,22,3,9875,2380,2357,0,23,0,44835,2,4,0,0,1,1900-01-01 00:00:00,   ,,,,,,AI066906/05/2019BOMBBI
AI0669,2019-05-07,VTEXV,BOM,BBI,15474,12863,64300,57620,8350,68581,65970,4060,67400,61910,0,0,138,92,34,12,1,9880,2983,1895,872,216,0,44757,2,4,0,0,2,1900-01-01 00:00:00,   ,,,,,,AI066907/05/2019BOMBBI
AI0669,2019-05-08,VTEDF,BOM,BBI,15373,12112,61000,55604,9850,68715,65454,5067,64500,60387,0,1,129,88,33,9,1,9400,2712,1975,229,508,0,43492,2,4,0,0,0,1900-01-01 00:00:00,   ,,,,,,AI066908/05/2019BOMBBI
AI0669,2019-05-09,VTEDD,BOM,BBI,14341,8954,61000,52471,9850,67708,62321,5027,64500,57294,0,0,98,73,23,2,2,7290,1664,1525,27,112,0,43517,2,4,0,0,0,1900-01-01 00:00:00,   ,,,,,,AI066909/05/2019BOMBBI
AI0669,2019-05-10,VTCIG,BOM,BBI,15178,12562,64300,57397,8850,68863,66247,4040,67400,62207,0,2,136,99,30,9,3,10020,2542,1857,657,28,0,44835,2,4,0,0,1,1900-01-01 00:00:00,   ,,,,,,AI066910/05/2019BOMBBI
AI0669,2019-05-11,VTEDF,BOM,BBI,16379,13035,61000,56527,9350,69221,65877,5087,64500,60790,0,5,138,95,37,11,5,10335,2700,2069,449,182,0,43492,2,4,0,0,2,1900-01-01 00:00:00,   ,,,,,,AI066911/05/2019BOMBBI
AI0669,2019-05-12,VTEDD,BOM,BBI,15441,13448,61000,56965,9550,68508,66515,4937,64500,61578,0,12,138,103,36,11,1,10820,2628,1998,602,28,0,43517,2,4,0,1,2,1900-01-01 00:00:00,   ,,,,,,AI066912/05/2019BOMBBI
AI0669,2019-05-13,VTEDD,BOM,BBI,11514,9581,61000,53098,9050,64081,62148,4761,64500,57387,0,0,101,64,29,8,3,7285,2296,1439,851,6,0,43517,2,4,0,0,3,1900-01-01 00:00:00,   ,,,,,,AI066913/05/2019BOMBBI
AI0669,2019-05-14,VTEXG,BOM,BBI,13400,11926,64300,56821,8550,66845,65371,4038,67400,61333,0,6,124,85,36,9,1,9400,2526,1452,623,451,0,44895,3,4,0,4,0,1900-01-01 00:00:00,   ,,,,,,AI066914/05/2019BOMBBI
AI0669,2019-05-15,VTEDF,BOM,BBI,13658,10965,61000,54457,11850,69000,66307,4973,64500,61334,0,0,120,79,33,8,1,8690,2275,1633,554,88,0,43492,2,4,0,0,0,1900-01-01 00:00:00,   ,,,,,,AI066915/05/2019BOMBBI
AI0669,2019-05-16,VTEDF,BOM,BBI,15381,11158,61000,54650,9950,68823,64600,5059,64500,59541,0,4,117,87,27,7,2,8815,2343,1783,479,81,0,43492,2,4,0,2,1,1900-01-01 00:00:00,   ,,,,,,AI066916/05/2019BOMBBI
AI0669,2019-05-18,VTEDD,BOM,BBI,15727,13387,61000,56904,9850,69094,66754,4989,64500,61765,0,11,138,101,35,13,2,10675,2712,1777,935,0,0,43517,2,4,0,0,1,1900-01-01 00:00:00,   ,,,,,,AI066918/05/2019BOMBBI
AI0669,2019-05-19,VTEDF,BOM,BBI,14877,13125,61000,56617,9850,68219,66467,5142,64500,61325,0,5,138,99,31,13,0,10205,2920,1959,399,562,0,43492,2,4,0,1,0,1900-01-01 00:00:00,   ,,,,,,AI066919/05/2019BOMBBI
AI0669,2019-05-20,VTEDD,BOM,BBI,15965,12623,61000,56140,9850,69332,65990,5204,64500,60786,0,6,138,96,41,7,0,10520,2103,2103,0,0,0,43517,2,4,0,0,0,1900-01-01 00:00:00,   ,,,,,,AI066920/05/2019BOMBBI
AI0669,2019-05-21,VTEDF,BOM,BBI,13253,11273,61000,54860,9850,66690,64710,5112,64500,59598,0,1,122,86,24,13,1,8715,2558,1850,601,107,0,43587,2,5,0,1,1,1900-01-01 00:00:00,   ,,,,,,AI066921/05/2019BOMBBI
AI0669,2019-05-22,VTEDF,BOM,BBI,14735,13159,61000,56651,10150,68377,66801,5221,64500,61580,0,5,132,92,36,9,4,9955,3204,2017,789,398,0,43492,2,4,0,0,0,1900-01-01 00:00:00,   ,,,,,,AI066922/05/2019BOMBBI
AI0669,2019-05-23,VTEDE,BOM,BBI,11063,8761,61000,52324,9850,64476,62174,4850,64500,57324,0,2,92,69,22,3,1,6945,1816,1278,492,46,0,43563,2,4,0,0,1,1900-01-01 00:00:00,   ,,,,,,AI066923/05/2019BOMBBI
AI0669,2019-05-24,VTEDD,BOM,BBI,14915,12696,61000,56213,10350,68782,66563,5145,64500,61418,0,4,131,92,34,9,2,9785,2911,1769,1142,0,0,43517,2,4,0,2,0,1900-01-01 00:00:00,   ,,,,,,AI066924/05/2019BOMBBI
AI0669,2019-05-25,VTEDF,BOM,BBI,14097,12334,61000,55826,9850,67439,65676,5141,64500,60535,0,1,122,82,38,3,0,9105,3229,1580,1139,510,0,43492,2,4,0,0,0,1900-01-01 00:00:00,   ,,,,,,AI066925/05/2019BOMBBI
AI0669,2019-05-26,VTEDD,BOM,BBI,12793,11156,61000,54673,10350,66660,65023,5023,64500,60000,0,2,122,68,41,15,1,8710,2446,1534,857,55,0,43517,2,4,0,0,3,1900-01-01 00:00:00,   ,,,,,,AI066926/05/2019BOMBBI
AI0669,2019-05-27,VTEDE,BOM,BBI,13553,8936,61000,52499,9650,66766,62149,5049,64500,57100,0,0,101,65,28,8,0,7255,1681,1681,0,0,0,43563,2,4,0,0,0,1900-01-01 00:00:00,   ,,,,,,AI066927/05/2019BOMBBI
AI0669,2019-05-28,VTEDF,BOM,BBI,11313,9208,61000,52700,9250,64055,61950,4921,64500,57029,0,1,91,68,21,3,0,6780,2428,1207,1188,33,0,43492,2,4,0,0,0,1900-01-01 00:00:00,   ,,,,,,AI066928/05/2019BOMBBI
AI0669,2019-05-29,VTEDD,BOM,BBI,12779,10842,61000,54359,10850,67146,65209,5113,64500,60096,0,4,110,83,25,6,1,8320,2522,1480,854,188,0,43517,2,4,0,2,0,1900-01-01 00:00:00,   ,,,,,,AI066929/05/2019BOMBBI
AI0669,2019-05-30,VTEDE,BOM,BBI,12211,10679,61000,54242,10350,66124,64592,5102,64500,59490,0,1,108,74,28,7,1,7905,2774,1460,1244,70,0,43563,2,4,0,1,0,1900-01-01 00:00:00,   ,,,,,,AI066930/05/2019BOMBBI
AI0669,2019-05-31,VTEDD,BOM,BBI,15790,13169,61000,56686,10150,69457,66836,5253,64500,61583,0,0,137,84,39,14,3,9745,3424,2113,1287,24,0,43517,2,4,0,0,0,1900-01-01 00:00:00,   ,,,,,,AI066931/05/2019BOMBBI
AI0670,2019-05-01,VTCIO,BBI,BOM,15993,10383,64300,55048,10950,71608,65998,4208,67400,61790,0,4,118,75,39,8,1,8840,1543,1543,0,0,0,44665,2,4,0,0,0,1900-01-01 00:00:00,   ,,,,,,AI067001/05/2019BBIBOM
AI0670,2019-05-02,VTEDD,BBI,BOM,13864,11798,61000,55315,12350,69731,67665,5231,64500,62434,0,0,137,93,36,8,3,9985,1813,1813,0,0,0,43517,2,4,0,0,3,1900-01-01 00:00:00,   ,,,,,,AI067002/05/2019BBIBOM
AI0670,2019-05-03,     ,BBI,BOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900-01-01 00:00:00,XXD,,,,,,AI067003/05/2019BBIBOM
AI0670,2019-05-04,     ,BBI,BOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900-01-01 00:00:00,XXD,,,,,,AI067004/05/2019BBIBOM
AI0670,2019-05-05,VTEDD,BBI,BOM,12979,12139,61000,55656,13350,69846,69006,5346,64500,63660,0,7,136,96,38,9,2,10385,1754,1754,0,0,0,43517,2,4,0,0,0,1900-01-01 00:00:00,   ,,,,,,AI067005/05/2019BBIBOM
AI0670,2019-05-06,VTCIG,BBI,BOM,19093,12826,64300,57661,7750,71678,65411,4278,67400,61133,0,2,143,98,42,5,1,10685,2141,2141,0,0,0,44835,2,4,0,1,0,1900-01-01 00:00:00,   ,,,,,,AI067006/05/2019BBIBOM
AI0670,2019-05-07,VTEXV,BBI,BOM,15167,11362,64300,56119,11850,71774,67969,4374,67400,63595,0,2,134,93,30,13,2,9700,1662,1662,0,0,0,44757,2,4,0,0,1,1900-01-01 00:00:00,   ,,,,,,AI067007/05/2019BBIBOM
AI0670,2019-05-08,VTEDF,BBI,BOM,15878,8857,61000,52349,10350,69720,62699,5220,64500,57479,0,7,98,77,27,1,1,7845,1012,1012,0,0,0,43492,2,4,0,0,0,1900-01-01 00:00:00,   ,,,,,,AI067008/05/2019BBIBOM
AI0670,2019-05-09,VTEDD,BBI,BOM,12521,8620,61000,52137,13850,69888,65987,5388,64500,60599,0,3,101,63,35,6,1,7570,1050,1050,0,0,0,43517,2,4,0,1,2,1900-01-01 00:00:00,   ,,,,,,AI067009/05/2019BBIBOM
AI0670,2019-05-10,VTCIG,BBI,BOM,16058,9132,64300,53967,10850,71743,64817,4343,67400,60474,0,0,109,72,27,10,3,7805,1327,1326,1,0,0,44835,2,4,0,0,2,1900-01-01 00:00:00,   ,,,,,,AI067010/05/2019BBIBOM
AI0670,2019-05-11,VTEDF,BBI,BOM,12244,8472,61000,51964,14350,70086,66314,5586,64500,60728,0,1,98,71,21,7,2,7165,1307,1307,0,0,0,43492,2,4,0,0,1,1900-01-01 00:00:00,   ,,,,,,AI067011/05/2019BBIBOM
AI0670,2019-05-12,VTEDD,BBI,BOM,15133,11934,61000,55451,11350,70000,66801,5586,64500,61215,0,5,135,105,31,4,3,10370,1564,1564,0,0,0,43517,2,4,0,0,0,1900-01-01 00:00:00,   ,,,,,,AI067012/05/2019BBIBOM
AI0670,2019-05-13,VTEDD,BBI,BOM,11358,6744,61000,50261,14850,69725,65111,5525,64500,59586,0,4,77,56,18,7,1,5805,939,938,1,0,0,43517,2,4,0,2,1,1900-01-01 00:00:00,   ,,,,,,AI067013/05/2019BBIBOM
AI0670,2019-05-14,VTEXG,BBI,BOM,15622,8633,64300,53518,11350,71857,64868,4457,67400,60411,0,3,97,67,24,9,1,7150,1483,1483,0,0,0,44885,2,4,0,0,1,1900-01-01 00:00:00,   ,,,,,,AI067014/05/2019BBIBOM
AI0670,2019-05-15,VTEDF,BBI,BOM,13345,8374,61000,51866,13050,69887,64916,5387,64500,59529,0,5,95,76,17,7,1,7230,1144,1143,1,0,0,43492,2,4,0,0,0,1900-01-01 00:00:00,   ,,,,,,AI067015/05/2019BBIBOM
AI0670,2019-05-16,VTEDF,BBI,BOM,11658,7132,61000,50624,13850,69000,64474,5431,64500,59043,0,2,83,59,20,6,1,6145,987,987,0,0,0,43492,2,4,0,1,0,1900-01-01 00:00:00,   ,,,,,,AI067016/05/2019BBIBOM
AI0670,2019-05-18,VTEDD,BBI,BOM,12187,10506,61000,54023,14350,70054,68373,5554,64500,62819,0,6,124,83,31,16,2,9130,1376,1376,0,0,0,43517,2,4,0,0,0,1900-01-01 00:00:00,   ,,,,,,AI067018/05/2019BBIBOM
AI0670,2019-05-19,VTEDF,BBI,BOM,12758,12455,61000,55947,11050,67300,66997,5368,64500,61629,0,10,138,99,41,8,2,10800,1655,1655,0,0,0,43492,2,4,0,0,2,1900-01-01 00:00:00,   ,,,,,,AI067019/05/2019BBIBOM
AI0670,2019-05-20,VTEDD,BBI,BOM,12038,10747,61000,54359,14150,69800,68509,5300,64500,63209,0,3,125,93,28,7,2,9340,1407,1396,11,0,0,43612,3,4,0,3,1,1900-01-01 00:00:00,   ,,,,,,AI067020/05/2019BBIBOM
