Flight Number,Flight Departure Date,Aircraft Registration Number,Departure Airport Code,Arrival Airport Code,Aircraft Payload,Available Payload,Maximum Zero Fuel Weight (Kgs),Actual Zero Fuel Weight (Kgs),Take Off Fuel,Maximum Take Off Weight (Kgs),Actual Take Off Weight (Kgs),Trip Fuel Leg,Maximum Landing Weight (Kgs),Actual Landing Weight (Kgs),First Class Flown Passenger,Business Class Flown Passenger,Economy Class Flown Passenger,Total Male,Total Female,Total Children,Total Infants,Total Passenger Weight (Kgs),Total Compartment Weight (Kgs),Total Baggage Weight Leg (Kgs),Total Cargo Weight Leg (Kgs),Total Mail Weight Leg (Kgs),Total Engg Weight Leg (Kgs),Dry Operating Weight (Kgs),Cockpit Crew Count,Cabin Crew Count,First Class Non Revenue Passenger,Business Class Non Revenue Passenger,Economy Class Non Revenue Passenger,Dom Intl Flag
AI0011,2019-06-20,VTEXE,AMD,DEL,14543.0,15687.0,62500.0,57106.0,7250.0,65500.0,64356.0,3063.0,66000.0,61293.0,0,0,136,95,38,3,0,10361.0,4182.0,4182.0,0.0,0.0,0.0,42563.0,2.0,5.0,0,0,3,D
AI0011,2019-06-21,VTEXE,AMD,DEL,13510.0,19382.0,62500.0,55978.0,7050.0,68900.0,63028.0,3134.0,66000.0,59894.0,0,0,140,109,30,1,0,10743.0,2767.0,2762.0,5.0,0.0,0.0,42468.0,2.0,4.0,0,0,1,D
AI0011,2019-06-22,VTEXD,AMD,DEL,9867.0,17144.0,62500.0,52373.0,7350.0,67000.0,59723.0,3189.0,66000.0,56534.0,0,0,94,74,19,1,0,7201.0,2666.0,1861.0,805.0,0.0,0.0,42506.0,2.0,5.0,0,0,0,D
AI0011,2019-06-23,VTEXB,AMD,DEL,9661.0,19542.0,62500.0,52073.0,6850.0,68804.0,58923.0,2804.0,66000.0,56119.0,0,0,97,67,29,1,2,7452.0,2209.0,2209.0,0.0,0.0,0.0,42412.0,2.0,5.0,0,0,4,D
AI0011,2019-06-24,VTEXB,AMD,DEL,11125.0,12633.0,62500.0,53442.0,7050.0,62000.0,60492.0,3025.0,66000.0,57467.0,0,0,103,83,18,2,1,7867.0,3258.0,3258.0,0.0,0.0,0.0,42317.0,2.0,4.0,0,0,1,D
AI0011,2019-06-25,VTEXB,AMD,DEL,15051.0,17577.0,62500.0,57463.0,9350.0,69339.0,66813.0,3339.0,66000.0,63474.0,0,0,140,102,38,0,0,10780.0,4271.0,4041.0,230.0,0.0,0.0,42412.0,2.0,5.0,0,0,2,D
AI0011,2019-06-26,VTEXD,AMD,DEL,15035.0,18749.0,62500.0,57446.0,8050.0,69210.0,65496.0,3210.0,66000.0,62286.0,0,0,148,104,38,6,1,11184.0,3851.0,,,,,42411.0,2.0,4.0,0,0,1,D
AI0011,2019-06-27,VTPPT,AMD,DEL,12625.0,21819.0,71500.0,61797.0,8200.0,79191.0,69997.0,3691.0,75500.0,66306.0,0,8,120,103,25,0,1,9866.0,2759.0,,,,,49172.0,2.0,5.0,0,1,0,D
AI0011,2019-06-28,VTEXE,AMD,DEL,12987.0,19253.0,62500.0,55455.0,7350.0,69071.0,62805.0,3071.0,66000.0,59734.0,0,0,134,98,33,3,0,10207.0,2780.0,,,,,42468.0,2.0,4.0,0,0,0,D
AI0011,2019-06-29,VTEXM,AMD,DEL,14725.0,18962.0,64300.0,59513.0,6350.0,70100.0,65863.0,2713.0,67400.0,63150.0,0,5,143,117,29,2,0,11020.0,3705.0,3379.0,326.0,0.0,0.0,44788.0,2.0,5.0,0,0,2,D
AI0011,2019-06-30,VTEXE,AMD,DEL,12795.0,18752.0,62500.0,55358.0,7850.0,69165.0,63208.0,3165.0,66000.0,60043.0,0,0,133,101,28,4,1,9825.0,2970.0,2970.0,0.0,0.0,0.0,42563.0,2.0,5.0,0,0,5,D
AI0013,2019-06-01,VTEXE,DEL,AMD,17744.0,18927.0,62500.0,60212.0,7450.0,68845.0,67662.0,3133.0,66000.0,64529.0,0,0,180,105,59,16,3,13298.0,4446.0,4145.0,301.0,0.0,0.0,42468.0,2.0,4.0,0,0,0,D
AI0013,2019-06-02,VTEXD,DEL,AMD,17289.0,19108.0,62500.0,59700.0,7450.0,68969.0,67150.0,3138.0,66000.0,64012.0,0,0,178,113,56,9,0,13377.0,3912.0,3339.0,557.0,0.0,0.0,42411.0,2.0,4.0,0,0,2,D
AI0013,2019-06-03,VTEXA,DEL,AMD,17106.0,18661.0,62500.0,59420.0,7850.0,68825.0,67270.0,3113.0,66000.0,64157.0,0,0,168,102,55,11,0,12529.0,4577.0,3670.0,907.0,0.0,0.0,42314.0,2.0,4.0,0,0,1,D
AI0013,2019-06-04,VTPPH,DEL,AMD,15322.0,17089.0,71500.0,64531.0,11700.0,77998.0,76231.0,3904.0,75500.0,72327.0,0,1,167,111,47,10,0,12566.0,2756.0,2362.0,394.0,0.0,0.0,49209.0,2.0,5.0,0,0,1,D
AI0013,2019-06-05,VTEXD,DEL,AMD,17451.0,18978.0,62500.0,59957.0,7650.0,69134.0,67607.0,3221.0,66000.0,64386.0,0,0,181,129,43,9,1,13614.0,3837.0,3455.0,382.0,0.0,0.0,42506.0,2.0,5.0,0,0,1,D
AI0013,2019-06-06,VTEXA,DEL,AMD,14471.0,16502.0,62500.0,56785.0,8250.0,67066.0,65035.0,3231.0,66000.0,61804.0,0,0,154,113,37,4,2,11730.0,2741.0,2280.0,461.0,0.0,0.0,42314.0,2.0,4.0,0,0,1,D
AI0013,2019-06-07,VTPPV,DEL,AMD,15832.0,18525.0,71500.0,65043.0,9800.0,77536.0,74843.0,3973.0,75500.0,70870.0,0,1,165,103,51,12,3,12368.0,3464.0,2998.0,466.0,0.0,0.0,49211.0,2.0,5.0,0,0,0,D
AI0013,2019-06-09,VTEXB,DEL,AMD,17405.0,19031.0,62500.0,59722.0,7650.0,68998.0,67372.0,3266.0,66000.0,64106.0,0,0,179,116,58,5,0,13598.0,3807.0,3364.0,443.0,0.0,0.0,42317.0,2.0,4.0,0,0,0,D
AI0013,2019-06-10,VTPPV,DEL,AMD,17398.0,18487.0,71500.0,66609.0,11400.0,79098.0,78009.0,3940.0,75500.0,74069.0,0,1,167,97,59,12,1,12502.0,4896.0,4042.0,854.0,0.0,0.0,49211.0,2.0,5.0,0,0,0,D
