Flight Number,Flight Departure Date,Aircraft Registration Number,Departure Airport Code,Arrival Airport Code,Aircraft Payload,Available Payload,Maximum Zero Fuel Weight (Kgs),Actual Zero Fuel Weight (Kgs),Take Off Fuel,Maximum Take Off Weight (Kgs),Actual Take Off Weight (Kgs),Trip Fuel Leg,Maximum Landing Weight (Kgs),Actual Landing Weight (Kgs),First Class Flown Passenger,Business Class Flown Passenger,Economy Class Flown Passenger,Total Male,Total Female,Total Children,Total Infants,Total Passenger Weight (Kgs),Total Compartment Weight (Kgs),Total Baggage Weight Leg (Kgs),Total Cargo Weight Leg (Kgs),Total Mail Weight Leg (Kgs),Total Engg Weight Leg (Kgs),Dry Operating Weight (Kgs),Cockpit Crew Count,Cabin Crew Count,First Class Non Revenue Passenger,Business Class Non Revenue Passenger,Economy Class Non Revenue Passenger,Dom Intl Flag
AI0102,2019-04-16,VTALM,JFK,DEL,32647.0,41227.0,237682.0,208054.0,134900.0,351534.0,342954.0,119700.0,251290.0,223254.0,0,0,0,0,0,0,0,13822.0,18825.0,5625.0,12360.0,0.0,0.0,175407.0,4.0,15.0,0,0,0,I
AI0102,2019-04-17,,JFK,DEL,,,,,,,,,,,1,19,209,200,23,6,0,,,,,,,,,,0,4,1,I
AI0102,2019-04-17,VTALX,JFK,DEL,30197.0,44684.0,237682.0,204547.0,132500.0,351534.0,337047.0,120100.0,251290.0,216947.0,0,0,3,2,1,0,0,17642.0,12555.0,7083.0,4496.0,0.0,0.0,174350.0,4.0,15.0,0,0,1,I
AI0102,2019-04-24,,JFK,DEL,,,,,,,,,,,0,9,96,79,19,7,0,,,,,,,,,,0,1,2,I
AI0102,2019-04-24,VTALQ,JFK,DEL,24890.0,44609.0,237682.0,200415.0,131400.0,351534.0,331815.0,119500.0,251290.0,212315.0,0,0,0,0,0,0,0,7826.0,17064.0,3378.0,13374.0,0.0,0.0,175525.0,4.0,15.0,0,0,0,I
AI0104,2019-04-12,,IAD,DEL,,,,,,,,,,,2,29,199,168,36,26,6,,,,,,,,,,0,0,5,I
AI0104,2019-04-12,VTALN,IAD,DEL,28171.0,36098.0,237682.0,203607.0,140000.0,351534.0,343607.0,126700.0,251290.0,216907.0,0,0,0,0,0,0,0,16808.0,11363.0,6584.0,3765.0,0.0,0.0,175436.0,4.0,15.0,0,0,0,I
AI0112,2019-04-15,,LHR,DEL,,,,,,,,,,,0,18,223,165,69,7,1,,,,,,,,,,0,0,1,I
AI0112,2019-04-15,VTANT,LHR,DEL,30022.0,41189.0,161025.0,149858.0,51200.0,215973.0,201058.0,43700.0,172365.0,157358.0,0,0,0,0,0,0,0,18308.0,11714.0,6946.0,3557.0,0.0,0.0,119836.0,3.0,8.0,0,0,0,I
AI0112,2019-04-16,,LHR,DEL,,,,,,,,,,,0,15,201,148,62,6,4,,,,,,,,,,0,0,0,I
AI0112,2019-04-16,VTANQ,LHR,DEL,35794.0,41205.0,161025.0,155614.0,54200.0,218462.0,209814.0,46100.0,172365.0,163714.0,0,0,0,0,0,0,0,16450.0,19344.0,6122.0,12479.0,0.0,0.0,119820.0,3.0,8.0,0,0,0,I
AI0112,2019-04-17,,LHR,DEL,,,,,,,,,,,0,17,241,155,93,10,4,,,,,,,,,,0,0,4,I
AI0112,2019-04-17,VTANQ,LHR,DEL,39791.0,41205.0,161025.0,159611.0,56300.0,220308.0,215911.0,48000.0,172365.0,167911.0,0,0,0,0,0,0,0,19536.0,20255.0,7407.0,11210.0,486.0,0.0,119820.0,3.0,8.0,0,0,0,I
