Flight Number,Aircraft Registration Number,Departure Airport Code,Arrival Airport Code,Dom Intl Flag,Flight Departure Date
9I0649,VTRKD,BOM,STV,D,12/7/201917/07/2019
9I0650,VTAIW,STV,BOM,D,19/07/201921/07/201931/07/2019
9I0650,VTAIY,STV,BOM,D,24/07/2019
9I0650,VTAIZ,STV,BOM,D,10/7/201914/07/201926/07/2019
9I0650,VTRKD,STV,BOM,D,17/07/2019
9I0651,VTAIU,BOM,BHU,D,7/7/20198/7/2019
9I0651,VTAIW,BOM,BHU,D,1/7/20192/7/20193/7/20194/7/20195/7/20196/7/201917/07/201918/07/201920/07/201921/07/201930/07/2019
9I0651,VTAIY,BOM,BHU,D,22/07/201923/07/2019
9I0651,VTAIZ,BOM,BHU,D,9/7/201912/7/201913/07/201924/07/201925/07/201926/07/2019
9I0651,VTRKD,BOM,BHU,D,10/7/201911/7/201915/07/201916/07/2019
9I0651,VTRKK,BOM,BHU,D,28/07/201929/07/2019
9I0652,VTAIU,BHU,BOM,D,7/7/20198/7/2019
9I0652,VTAIW,BHU,BOM,D,1/7/20192/7/20193/7/20194/7/20196/7/201917/07/201920/07/201921/07/201930/07/2019
9I0652,VTAIY,BHU,BOM,D,22/07/201923/07/2019
9I0652,VTAIZ,BHU,BOM,D,9/7/201913/07/201924/07/201925/07/2019
9I0652,VTRKD,BHU,BOM,D,10/7/201911/7/201915/07/201916/07/2019
9I0652,VTRKK,BHU,BOM,D,28/07/2019
9I0653,VTAIU,BOM,SAG,D,9/7/2019
9I0653,VTAIW,BOM,SAG,D,1/7/20192/7/20195/7/20196/7/20198/7/201918/07/201919/07/201920/07/201921/07/201922/07/201931/07/2019
9I0653,VTAIY,BOM,SAG,D,23/07/201924/07/2019
9I0653,VTAIZ,BOM,SAG,D,10/7/201913/07/201914/07/201925/07/201926/07/2019
9I0653,VTRKD,BOM,SAG,D,11/7/201912/7/201915/07/201917/07/2019
9I0653,VTRKK,BOM,SAG,D,30/07/2019
9I0654,VTAIW,SAG,BOM,I,2/7/20195/7/20196/7/20198/7/201918/07/201919/07/201920/07/201921/07/201930/07/201931/07/2019
9I0654,VTAIY,SAG,BOM,I,22/07/201923/07/201924/07/2019
9I0654,VTAIZ,SAG,BOM,I,9/7/201910/7/201913/07/201914/07/201926/07/2019
9I0654,VTRKD,SAG,BOM,I,11/7/201912/7/201915/07/201917/07/2019
9I0683,VTAII,JAI,BHO,D,5/7/2019
9I0683,VTAIT,BHO,RPR,D,1/7/20194/7/2019
9I0683,VTAIT,JAI,BHO,D,1/7/20194/7/2019
9I0683,VTRKD,BHO,RPR,D,6/7/20197/7/20198/7/2019
9I0683,VTRKD,JAI,BHO,D,6/7/20197/7/20198/7/2019
9I0683,VTRKG,BHO,RPR,D,21/07/201922/07/201923/07/201924/07/201925/07/201926/07/2019
9I0683,VTRKG,JAI,BHO,D,21/07/201922/07/201923/07/201924/07/201925/07/201926/07/2019
9I0683,VTRKH,BHO,RPR,D,2/7/20193/7/20199/7/201910/7/201911/7/201912/7/201913/07/2019
9I0683,VTRKH,JAI,BHO,D,2/7/20193/7/20199/7/201910/7/201911/7/201912/7/201913/07/2019
9I0683,VTRKJ,BHO,RPR,D,14/07/201927/07/201928/07/201929/07/201930/07/201931/07/2019
9I0683,VTRKJ,JAI,BHO,D,14/07/201927/07/201928/07/201929/07/201930/07/201931/07/2019
9I0683,VTRKK,BHO,RPR,D,15/07/201916/07/201917/07/201918/07/201919/07/201920/07/2019
9I0683,VTRKK,JAI,BHO,D,15/07/201916/07/201917/07/201918/07/201919/07/201920/07/2019
9I0684,VTAIT,BHO,JAI,D,1/7/20194/7/2019
9I0684,VTAIT,RPR,BHO,D,1/7/20194/7/2019
9I0684,VTRKD,BHO,JAI,D,6/7/20197/7/20198/7/2019
9I0684,VTRKD,RPR,BHO,D,6/7/20197/7/20198/7/2019
9I0684,VTRKG,BHO,JAI,D,21/07/201922/07/201923/07/201924/07/201925/07/201926/07/2019
9I0684,VTRKG,RPR,BHO,D,21/07/201922/07/201923/07/201924/07/201925/07/201926/07/2019
9I0684,VTRKH,BHO,JAI,D,2/7/20193/7/20199/7/201910/7/201911/7/201912/7/2019
9I0684,VTRKH,RPR,BHO,D,2/7/20193/7/20199/7/201910/7/201911/7/201912/7/2019
9I0684,VTRKJ,BHO,JAI,D,13/07/201914/07/201927/07/201928/07/201929/07/201930/07/201931/07/2019
9I0684,VTRKJ,RPR,BHO,D,13/07/201914/07/201927/07/201928/07/201929/07/201930/07/201931/07/2019
9I0684,VTRKK,BHO,JAI,D,15/07/201916/07/201917/07/201918/07/201919/07/201920/07/2019
9I0684,VTRKK,RPR,BHO,D,15/07/201916/07/201917/07/201918/07/201919/07/201920/07/2019
9I0685,VTRKD,JAI,UDR,D,7/7/2019
9I0685,VTRKG,JAI,UDR,D,24/07/2019
9I0685,VTRKH,JAI,UDR,D,3/7/201910/7/2019
9I0685,VTRKJ,JAI,UDR,D,14/07/201928/07/201931/07/2019
9I0685,VTRKK,JAI,UDR,D,17/07/201919/07/2019
9I0686,VTRKD,UDR,JAI,D,7/7/2019
9I0686,VTRKG,UDR,JAI,D,24/07/2019
9I0686,VTRKH,UDR,JAI,D,10/7/2019
9I0686,VTRKJ,UDR,JAI,D,28/07/201931/07/2019
9I0686,VTRKK,UDR,JAI,D,17/07/201919/07/2019
9I0687,VTAII,JAI,AGR,D,6/7/2019
9I0687,VTAIT,JAI,AGR,D,1/7/20192/7/20194/7/2019
9I0687,VTRKD,JAI,AGR,D,8/7/20199/7/2019
9I0687,VTRKG,JAI,AGR,D,22/07/201923/07/201925/07/201927/07/2019
9I0687,VTRKH,JAI,AGR,D,11/7/201913/07/2019
9I0687,VTRKJ,JAI,AGR,D,29/07/201930/07/2019
9I0687,VTRKK,JAI,AGR,D,15/07/201916/07/201918/07/2019
9I0688,VTAII,AGR,JAI,D,6/7/2019
9I0688,VTAIT,AGR,JAI,D,1/7/20192/7/20194/7/2019
9I0688,VTRKD,AGR,JAI,D,8/7/20199/7/2019
9I0688,VTRKG,AGR,JAI,D,22/07/201923/07/201925/07/201927/07/2019
9I0688,VTRKH,AGR,JAI,D,11/7/201913/07/2019
9I0688,VTRKJ,AGR,JAI,D,29/07/201930/07/2019
9I0688,VTRKK,AGR,JAI,D,15/07/201916/07/201918/07/2019
9I0691,VTAII,JAI,LKO,D,6/7/2019
9I0691,VTAIT,JAI,LKO,D,1/7/20192/7/20194/7/20195/7/2019
9I0691,VTRKD,JAI,LKO,D,7/7/20198/7/20199/7/2019
9I0691,VTRKG,JAI,LKO,D,22/07/201923/07/201924/07/201925/07/201926/07/201927/07/2019
9I0691,VTRKH,JAI,LKO,D,3/7/201910/7/201911/7/201912/7/201913/07/2019
9I0691,VTRKJ,JAI,LKO,D,14/07/201928/07/201929/07/201930/07/201931/07/2019
9I0691,VTRKK,JAI,LKO,D,15/07/201916/07/201917/07/201918/07/201919/07/2019
9I0692,VTAII,LKO,JAI,D,6/7/2019
9I0692,VTAIT,LKO,JAI,D,1/7/20192/7/20194/7/20195/7/2019
9I0692,VTRKD,LKO,JAI,D,7/7/20198/7/20199/7/2019
9I0692,VTRKG,LKO,JAI,D,22/07/201923/07/201924/07/201925/07/201926/07/201927/07/2019
9I0692,VTRKH,LKO,JAI,D,3/7/201910/7/201911/7/201912/7/201913/07/2019
9I0692,VTRKJ,LKO,JAI,D,14/07/201928/07/201929/07/201930/07/201931/07/2019
9I0692,VTRKK,LKO,JAI,D,15/07/201916/07/201917/07/201918/07/201919/07/2019
9I0711,VTABA,CCU,SHL,D,4/7/2019
9I0711,VTRKE,CCU,SHL,D,6/7/20197/7/201912/7/201913/07/201915/07/201917/07/201918/07/201920/07/201923/07/201927/07/201929/07/201930/07/2019
9I0711,VTRKH,CCU,SHL,D,14/07/201916/07/201921/07/201924/07/201925/07/201926/07/201928/07/201931/07/2019
9I0711,VTRKJ,CCU,GAU,D,10/7/2019
9I0711,VTRKJ,CCU,SHL,D,1/7/20195/7/20198/7/2019
9I0712,VTRKE,SHL,CCU,D,6/7/20197/7/201912/7/201913/07/201915/07/201918/07/201920/07/201923/07/201927/07/201929/07/201930/07/2019
9I0712,VTRKH,SHL,CCU,D,14/07/201916/07/201921/07/201925/07/201926/07/201928/07/2019
9I0712,VTRKJ,SHL,CCU,D,1/7/2019
9I0713,VTAII,DEL,DHM,D,1/7/20198/7/201910/7/2019
9I0713,VTAIT,DEL,DHM,D,6/7/201912/7/201913/07/201914/07/201916/07/201917/07/201920/07/201923/07/201926/07/201927/07/201928/07/201929/07/2019
9I0713,VTAIW,DEL,DHM,D,11/7/201915/07/2019
9I0713,VTAIZ,DEL,DHM,D,18/07/201922/07/2019
9I0713,VTRKG,DEL,DHM,D,3/7/201931/07/2019
9I0713,VTRKK,DEL,DHM,D,2/7/20195/7/20197/7/201921/07/201925/07/2019
9I0714,VTAII,DHM,DEL,D,1/7/20198/7/201910/7/2019
9I0714,VTAIT,DHM,DEL,D,6/7/201912/7/201913/07/201914/07/201916/07/201917/07/201920/07/201923/07/201926/07/201927/07/201928/07/201929/07/2019
9I0714,VTAIW,DHM,DEL,D,11/7/201915/07/2019
9I0714,VTAIZ,DHM,DEL,D,18/07/201922/07/2019
9I0714,VTRKG,DHM,DEL,D,3/7/2019
9I0714,VTRKK,DHM,DEL,D,2/7/20195/7/20197/7/201921/07/201925/07/2019
9I0719,VTRKE,BBI,IXR,D,2/7/20193/7/20195/7/20198/7/20199/7/201910/7/201914/07/201916/07/201919/07/201921/07/201924/07/201925/07/201926/07/201928/07/2019
9I0719,VTRKE,JRG,BBI,D,2/7/20193/7/20198/7/20199/7/201910/7/201914/07/201916/07/201919/07/201921/07/201924/07/201925/07/201926/07/201928/07/2019
9I0719,VTRKH,BBI,IXR,D,15/07/201917/07/201918/07/201920/07/201922/07/201923/07/201927/07/201929/07/201930/07/2019
9I0719,VTRKH,JRG,BBI,D,15/07/201917/07/201918/07/201920/07/201922/07/201923/07/201927/07/201929/07/201930/07/2019
9I0719,VTRKJ,BBI,IXR,D,6/7/20197/7/201911/7/201912/7/201913/07/2019
9I0719,VTRKJ,JRG,BBI,D,7/7/201911/7/201912/7/201913/07/2019
9I0720,VTRKE,IXR,RPR,D,1/7/20192/7/20193/7/20194/7/20195/7/20198/7/20199/7/201910/7/201914/07/201916/07/201919/07/201921/07/201924/07/201925/07/201926/07/201928/07/201931/07/2019
9I0720,VTRKE,RPR,JRG,D,8/7/20199/7/201910/7/201914/07/201916/07/201919/07/201921/07/201924/07/201925/07/201926/07/201928/07/201931/07/2019
9I0720,VTRKH,IXR,RPR,D,15/07/201917/07/201918/07/201920/07/201922/07/201923/07/201927/07/201929/07/201930/07/2019
9I0720,VTRKH,RPR,JRG,D,15/07/201917/07/201918/07/201920/07/201922/07/201923/07/201927/07/201929/07/201930/07/2019
9I0720,VTRKJ,IXR,RPR,D,6/7/20197/7/201911/7/201912/7/201913/07/2019
9I0720,VTRKJ,RPR,JRG,D,6/7/20197/7/201911/7/201912/7/201913/07/2019
9I0727,VTRKE,BBI,JRG,D,2/7/20193/7/20194/7/20198/7/20199/7/201910/7/201914/07/201916/07/201919/07/201921/07/201924/07/201925/07/201926/07/201928/07/201931/07/2019
9I0727,VTRKE,CCU,IXR,D,1/7/20192/7/20193/7/20194/7/20195/7/20198/7/20199/7/201910/7/201914/07/201916/07/201919/07/201921/07/201924/07/201925/07/201926/07/201928/07/201931/07/2019
9I0727,VTRKE,IXR,BBI,D,1/7/20192/7/20193/7/20194/7/20195/7/20198/7/20199/7/201910/7/201914/07/201916/07/201919/07/201921/07/201924/07/201925/07/201926/07/201928/07/201931/07/2019
9I0727,VTRKH,BBI,JRG,D,15/07/201917/07/201918/07/201920/07/201922/07/201923/07/201927/07/201929/07/201930/07/2019
9I0727,VTRKH,CCU,IXR,D,15/07/201917/07/201918/07/201920/07/201922/07/201923/07/201927/07/201929/07/201930/07/2019
9I0727,VTRKH,IXR,BBI,D,15/07/201917/07/201918/07/201920/07/201922/07/201923/07/201927/07/201929/07/201930/07/2019
9I0727,VTRKJ,BBI,JRG,D,7/7/201911/7/201912/7/201913/07/2019
9I0727,VTRKJ,CCU,IXR,D,6/7/20197/7/201911/7/201912/7/201913/07/2019
9I0727,VTRKJ,IXR,BBI,D,6/7/20197/7/201911/7/201912/7/201913/07/2019
9I0728,VTRKE,IXR,CCU,D,8/7/20199/7/201910/7/201914/07/201916/07/201919/07/201921/07/201924/07/201925/07/201926/07/201928/07/201931/07/2019
9I0728,VTRKE,JRG,RPR,D,8/7/20199/7/201910/7/201914/07/201916/07/201919/07/201921/07/201924/07/201925/07/201926/07/201928/07/201931/07/2019
9I0728,VTRKE,RPR,IXR,D,8/7/20199/7/201910/7/201914/07/201916/07/201919/07/201924/07/201925/07/201926/07/201928/07/201931/07/2019
9I0728,VTRKH,IXR,CCU,D,15/07/201917/07/201920/07/201922/07/201923/07/201929/07/201930/07/2019
9I0728,VTRKH,JRG,RPR,D,15/07/201917/07/201918/07/201920/07/201922/07/201923/07/201927/07/201929/07/201930/07/2019
9I0728,VTRKH,RPR,IXR,D,15/07/201917/07/201920/07/201922/07/201923/07/201929/07/201930/07/2019
9I0728,VTRKJ,IXR,CCU,D,6/7/20197/7/201911/7/201912/7/201913/07/2019
9I0728,VTRKJ,JRG,RPR,D,6/7/20197/7/201911/7/201912/7/201913/07/2019
9I0728,VTRKJ,RPR,IXR,D,6/7/20197/7/201911/7/201912/7/201913/07/2019
9I0731,VTRKE,CCU,GAU,D,6/7/20197/7/201911/7/201913/07/201918/07/201920/07/201927/07/2019
9I0731,VTRKE,GAU,TEZ,D,6/7/20197/7/201911/7/201913/07/201918/07/201920/07/201927/07/2019
9I0731,VTRKH,CCU,GAU,D,14/07/201921/07/201925/07/201928/07/2019
9I0731,VTRKH,GAU,TEZ,D,14/07/201921/07/201925/07/201928/07/2019
9I0732,VTRKE,GAU,CCU,D,6/7/20197/7/201911/7/201913/07/201918/07/201920/07/201927/07/2019
9I0732,VTRKE,TEZ,GAU,D,6/7/20197/7/201911/7/201913/07/201918/07/201920/07/201927/07/2019
9I0732,VTRKH,GAU,CCU,D,14/07/201921/07/201925/07/201928/07/2019
9I0732,VTRKH,TEZ,GAU,D,14/07/201921/07/201925/07/201928/07/2019
9I0733,VTRKE,CCU,GAU,D,12/7/201915/07/201917/07/201922/07/201923/07/201929/07/201930/07/2019
9I0733,VTRKE,GAU,IXI,D,12/7/201915/07/201917/07/201922/07/201923/07/201929/07/201930/07/2019
9I0733,VTRKH,CCU,GAU,D,16/07/201919/07/201924/07/201926/07/201931/07/2019
9I0733,VTRKH,GAU,IXI,D,24/07/201931/07/2019
9I0733,VTRKH,GAU,IXT,D,16/07/201919/07/201926/07/2019
9I0733,VTRKJ,CCU,GAU,D,1/7/20192/7/20193/7/20195/7/20198/7/20199/7/201910/7/2019
9I0733,VTRKJ,GAU,IXI,D,2/7/20198/7/2019
9I0733,VTRKJ,GAU,IXT,D,5/7/20199/7/201910/7/2019
9I0734,VTRKE,GAU,CCU,D,12/7/201915/07/201917/07/201922/07/201923/07/201929/07/201930/07/2019
9I0734,VTRKE,IXI,GAU,D,12/7/201915/07/201917/07/201922/07/201923/07/201929/07/201930/07/2019
9I0734,VTRKH,GAU,CCU,D,16/07/201919/07/201924/07/201926/07/201931/07/2019
9I0734,VTRKH,IXI,GAU,D,16/07/201919/07/201924/07/201926/07/201931/07/2019
9I0734,VTRKJ,GAU,CCU,D,1/7/20192/7/20195/7/20198/7/20199/7/201910/7/2019
9I0734,VTRKJ,IXI,GAU,D,2/7/20195/7/20198/7/20199/7/201910/7/2019
9I0770,VTABA,DEL,CCU,D,4/7/2019
9I0803,VTABA,DEL,SLV,D,2/7/2019
9I0804,VTABA,SLV,DEL,D,2/7/2019
9I0805,VTAIT,DEL,KUU,D,3/7/201915/07/201921/07/2019
9I0805,VTAIU,DEL,KUU,D,2/7/2019
9I0805,VTAIW,DEL,KUU,D,14/07/2019
9I0805,VTRKD,DEL,KUU,D,1/7/201913/07/201922/07/201923/07/201929/07/201931/07/2019
9I0805,VTRKG,DEL,KUU,D,20/07/2019
9I0805,VTRKH,DEL,KUU,D,5/7/20197/7/20198/7/2019
9I0805,VTRKJ,DEL,KUU,D,16/07/201917/07/201918/07/201924/07/201926/07/2019
9I0805,VTRKK,DEL,KUU,D,6/7/20199/7/201910/7/201911/7/201912/7/201928/07/2019
9I0806,VTAIT,KUU,DEL,D,3/7/201915/07/201921/07/2019
9I0806,VTAIW,KUU,DEL,D,14/07/2019
9I0806,VTRKD,KUU,DEL,D,22/07/201931/07/2019
9I0806,VTRKJ,KUU,DEL,D,16/07/201917/07/201918/07/2019
9I0806,VTRKK,KUU,DEL,D,11/7/201928/07/2019
9I0807,VTAIT,KUU,IXC,D,3/7/201915/07/2019
9I0807,VTRKD,KUU,IXC,D,22/07/201931/07/2019
9I0807,VTRKG,KUU,IXC,D,20/07/2019
9I0807,VTRKJ,KUU,IXC,D,16/07/201917/07/201918/07/2019
9I0807,VTRKK,KUU,IXC,D,9/7/201910/7/201911/7/2019
9I0808,VTAIT,IXC,KUU,D,3/7/201915/07/2019
9I0808,VTAIU,IXC,KUU,D,2/7/2019
9I0808,VTRKD,IXC,KUU,D,1/7/201922/07/201923/07/201931/07/2019
9I0808,VTRKG,IXC,KUU,D,20/07/2019
9I0808,VTRKH,IXC,KUU,D,5/7/2019
9I0808,VTRKJ,IXC,KUU,D,16/07/201917/07/201918/07/201926/07/2019
9I0808,VTRKK,IXC,KUU,D,6/7/201910/7/201911/7/201912/7/2019
9I0809,VTAII,DEL,GOP,D,3/7/20198/7/201912/7/201921/07/201929/07/2019
9I0809,VTAIT,DEL,GOP,D,25/07/2019
9I0809,VTAIW,DEL,GOP,D,15/07/2019
9I0809,VTAIZ,DEL,GOP,D,19/07/2019
9I0809,VTRKD,DEL,GOP,D,2/7/20195/7/201913/07/201922/07/201923/07/201928/07/201931/07/2019
9I0809,VTRKG,DEL,GOP,D,20/07/201930/07/2019
9I0809,VTRKH,DEL,GOP,D,7/7/2019
9I0809,VTRKJ,DEL,GOP,D,16/07/201917/07/201918/07/201924/07/201926/07/2019
9I0809,VTRKK,DEL,GOP,D,1/7/20194/7/20196/7/20199/7/201910/7/201911/7/201914/07/201927/07/2019
9I0810,VTAII,GOP,DEL,D,3/7/20198/7/201912/7/201921/07/201929/07/2019
9I0810,VTAIT,GOP,DEL,D,25/07/2019
9I0810,VTAIW,GOP,DEL,D,15/07/2019
9I0810,VTAIZ,GOP,DEL,D,19/07/2019
9I0810,VTRKD,GOP,DEL,D,2/7/20195/7/201913/07/201922/07/201923/07/201928/07/201931/07/2019
9I0810,VTRKG,GOP,DEL,D,20/07/201930/07/2019
9I0810,VTRKH,GOP,DEL,D,7/7/2019
9I0810,VTRKJ,GOP,DEL,D,16/07/201917/07/201918/07/201924/07/201926/07/2019
9I0810,VTRKK,GOP,DEL,D,1/7/20194/7/20196/7/20199/7/201910/7/201911/7/201914/07/201927/07/2019
9I0813,VTAII,DEL,DHM,D,1/7/20198/7/20199/7/201910/7/2019
9I0813,VTAIT,DEL,DHM,D,6/7/201912/7/201914/07/201916/07/201917/07/201919/07/201926/07/201927/07/201928/07/201929/07/201930/07/2019
9I0813,VTAIW,DEL,DHM,D,11/7/201913/07/201915/07/2019
9I0813,VTAIZ,DEL,DHM,D,18/07/201922/07/201931/07/2019
9I0813,VTRKG,DEL,DHM,D,3/7/2019
9I0813,VTRKH,DEL,DHM,D,4/7/2019
9I0813,VTRKK,DEL,DHM,D,2/7/20195/7/20197/7/201921/07/2019
9I0814,VTAII,DHM,DEL,D,1/7/20198/7/201910/7/2019
9I0814,VTAIT,DHM,DEL,D,6/7/201912/7/201914/07/201916/07/201917/07/201919/07/201920/07/201926/07/201927/07/201928/07/201929/07/201930/07/2019
9I0814,VTAIW,DHM,DEL,D,11/7/201913/07/201915/07/2019
9I0814,VTAIZ,DHM,DEL,D,18/07/201922/07/201931/07/2019
9I0814,VTRKG,DHM,DEL,D,3/7/2019
9I0814,VTRKK,DHM,DEL,D,2/7/20195/7/20197/7/2019
9I0815,VTABA,DEL,PGH,D,3/7/201910/7/201912/7/201913/07/201914/07/201924/07/201926/07/201927/07/201931/07/2019
9I0815,VTAIY,DEL,PGH,D,28/07/2019
9I0815,VTAIZ,DEL,PGH,D,19/07/2019
9I0815,VTRKG,DEL,PGH,D,5/7/20197/7/2019
9I0815,VTRKH,DEL,PGH,D,6/7/2019
9I0815,VTRKJ,DEL,PGH,D,20/07/201921/07/2019
9I0816,VTABA,PGH,DEL,D,3/7/201910/7/201912/7/201913/07/201914/07/2019
9I0816,VTAIZ,PGH,DEL,D,19/07/2019
9I0816,VTRKG,PGH,DEL,D,5/7/20197/7/2019
9I0816,VTRKH,PGH,DEL,D,6/7/2019
9I0816,VTRKJ,PGH,DEL,D,20/07/201921/07/2019
9I0823,VTABA,PGH,DED,D,12/7/201914/07/2019
9I0823,VTAIZ,PGH,DED,D,19/07/2019
9I0823,VTRKG,PGH,DED,D,5/7/20197/7/2019
9I0823,VTRKH,PGH,DED,D,6/7/2019
9I0823,VTRKJ,PGH,DED,D,20/07/201921/07/2019
9I0824,VTABA,DED,PGH,D,12/7/201914/07/201926/07/201931/07/2019
9I0824,VTAIY,DED,PGH,D,28/07/2019
9I0824,VTAIZ,DED,PGH,D,19/07/2019
9I0824,VTRKG,DED,PGH,D,7/7/2019
9I0824,VTRKH,DED,PGH,D,6/7/2019
9I0824,VTRKJ,DED,PGH,D,20/07/201921/07/2019
9I0827,VTAII,DEL,LUH,D,13/07/2019
9I0827,VTAIU,DEL,LUH,D,6/7/2019
9I0827,VTRKD,DEL,LUH,D,20/07/2019
9I0827,VTRKG,DEL,LUH,D,27/07/2019
9I0828,VTAII,LUH,DEL,D,13/07/2019
9I0828,VTAIU,LUH,DEL,D,6/7/2019
9I0828,VTRKG,LUH,DEL,D,27/07/2019
9I0829,VTAII,BKB,JAI,D,4/7/20195/7/2019
9I0829,VTAIT,BKB,JAI,D,24/07/201931/07/2019
9I0829,VTAIW,BKB,JAI,D,10/7/2019
9I0829,VTAIY,BKB,JAI,D,30/07/2019
9I0829,VTRKD,BKB,JAI,D,6/7/2019
9I0829,VTRKG,BKB,JAI,D,28/07/2019
9I0829,VTRKH,BKB,JAI,D,2/7/20199/7/2019
9I0829,VTRKJ,BKB,JAI,D,23/07/201925/07/201927/07/2019
9I0829,VTRKK,BKB,JAI,D,26/07/2019
9I0830,VTAII,JAI,BKB,D,4/7/20196/7/2019
9I0830,VTAIT,JAI,BKB,D,2/7/20195/7/20197/7/201924/07/201931/07/2019
9I0830,VTAIW,JAI,BKB,D,10/7/2019
9I0830,VTAIY,JAI,BKB,D,30/07/2019
9I0830,VTRKD,JAI,BKB,D,9/7/2019
9I0830,VTRKG,JAI,BKB,D,8/7/201927/07/201928/07/2019
9I0830,VTRKJ,JAI,BKB,D,23/07/201925/07/2019
9I0830,VTRKK,JAI,BKB,D,26/07/2019
9I0833,VTAII,DEL,BKB,D,4/7/20195/7/2019
9I0833,VTAIT,DEL,BKB,D,7/7/201922/07/201924/07/201931/07/2019
9I0833,VTAIW,DEL,BKB,D,10/7/2019
9I0833,VTAIY,DEL,BKB,D,29/07/201930/07/2019
9I0833,VTAIZ,DEL,BKB,D,20/07/2019
9I0833,VTRKD,DEL,BKB,D,1/7/20193/7/20196/7/201918/07/201921/07/2019
9I0833,VTRKG,DEL,BKB,D,8/7/201917/07/201928/07/2019
9I0833,VTRKH,DEL,BKB,D,2/7/20199/7/2019
9I0833,VTRKJ,DEL,BKB,D,19/07/201923/07/201925/07/201927/07/2019
9I0833,VTRKK,DEL,BKB,D,26/07/2019
9I0834,VTAII,BKB,DEL,D,6/7/2019
9I0834,VTAIT,BKB,DEL,D,5/7/201922/07/201924/07/201931/07/2019
9I0834,VTAIW,BKB,DEL,D,10/7/2019
9I0834,VTAIY,BKB,DEL,D,29/07/201930/07/2019
9I0834,VTAIZ,BKB,DEL,D,20/07/2019
9I0834,VTRKD,BKB,DEL,D,1/7/20193/7/20199/7/201918/07/201921/07/2019
9I0834,VTRKG,BKB,DEL,D,17/07/201927/07/201928/07/2019
9I0834,VTRKJ,BKB,DEL,D,19/07/201923/07/201925/07/2019
9I0834,VTRKK,BKB,DEL,D,26/07/2019
9I0835,VTABA,DEL,IXP,D,2/7/201923/07/201930/07/2019
9I0835,VTAIT,DEL,IXP,D,22/07/2019
9I0835,VTAIZ,DEL,IXP,D,29/07/2019
9I0835,VTRKD,DEL,IXP,D,18/07/2019
9I0835,VTRKG,DEL,IXP,D,11/7/201916/07/2019
9I0835,VTRKH,DEL,IXP,D,8/7/2019
9I0835,VTRKJ,DEL,IXP,D,15/07/2019
9I0835,VTRKK,DEL,IXP,D,1/7/2019
9I0836,VTABA,IXP,DEL,D,30/07/2019
9I0836,VTAIT,IXP,DEL,D,22/07/2019
9I0836,VTAIZ,IXP,DEL,D,29/07/2019
9I0836,VTRKD,IXP,DEL,D,18/07/2019
9I0836,VTRKG,IXP,DEL,D,11/7/2019
9I0836,VTRKH,IXP,DEL,D,8/7/2019
9I0836,VTRKJ,IXP,DEL,D,15/07/2019
9I0836,VTRKK,IXP,DEL,D,1/7/2019
9I0837,VTAII,DEL,LUH,D,2/7/201923/07/201925/07/201930/07/2019
9I0837,VTAIT,DEL,LUH,D,15/07/201918/07/201921/07/2019
9I0837,VTAIU,DEL,LUH,D,1/7/20197/7/2019
9I0837,VTAIW,DEL,LUH,D,14/07/201916/07/2019
9I0837,VTRKD,DEL,LUH,D,29/07/2019
9I0837,VTRKG,DEL,LUH,D,4/7/20199/7/201911/7/2019
9I0837,VTRKJ,DEL,LUH,D,22/07/2019
9I0837,VTRKK,DEL,LUH,D,8/7/2019
9I0838,VTAII,LUH,DEL,D,2/7/201923/07/201925/07/201930/07/2019
9I0838,VTAIT,LUH,DEL,D,15/07/201918/07/201921/07/2019
9I0838,VTAIU,LUH,DEL,D,1/7/20197/7/2019
9I0838,VTAIW,LUH,DEL,D,14/07/201916/07/2019
9I0838,VTRKD,LUH,DEL,D,29/07/2019
9I0838,VTRKG,LUH,DEL,D,4/7/20199/7/2019
9I0838,VTRKJ,LUH,DEL,D,22/07/2019
9I0838,VTRKK,LUH,DEL,D,8/7/2019
9I0857,VTABA,DEL,DED,D,30/07/2019
9I0857,VTAII,DEL,DED,D,2/7/20195/7/2019
9I0857,VTAIT,DEL,DED,D,11/7/201913/07/2019
9I0857,VTAIU,DEL,DED,D,1/7/20196/7/2019
9I0857,VTAIY,DEL,DED,D,27/07/201928/07/201929/07/2019
9I0857,VTAIZ,DEL,DED,D,12/7/2019
9I0857,VTRKD,DEL,DED,D,3/7/201910/7/201926/07/2019
9I0857,VTRKG,DEL,DED,D,4/7/20199/7/2019
9I0857,VTRKJ,DEL,DED,D,15/07/2019
9I0857,VTRKK,DEL,DED,D,8/7/2019
9I0858,VTABA,DED,DEL,D,30/07/2019
9I0858,VTAII,DED,DEL,D,2/7/20195/7/2019
9I0858,VTAIT,DED,DEL,D,11/7/201913/07/2019
9I0858,VTAIU,DED,DEL,D,1/7/20196/7/2019
9I0858,VTAIY,DED,DEL,D,27/07/201928/07/201929/07/2019
9I0858,VTAIZ,DED,DEL,D,12/7/2019
9I0858,VTRKD,DED,DEL,D,3/7/201910/7/201926/07/2019
9I0858,VTRKG,DED,DEL,D,4/7/20199/7/2019
9I0858,VTRKJ,DED,DEL,D,15/07/2019
9I0858,VTRKK,DED,DEL,D,8/7/2019
9I0864,VTAIW,BOM,DEL,D,9/7/2019
